state,spending_type,income_level,age_group,total_spendings,date_posted
AZ,Food and Restaurent,High Income,40 to 50,133,6/24/2014
AZ,Food and Restaurent,High Income,<= 30,133,6/24/2014
AZ,Hobby,High Income,<= 30,133,6/24/2014
NY,Hobby,High Income,<= 30,373,6/24/2014
NY,Food and Restaurent,High Income,30 to 40,317,6/24/2014
NY,Hobby,High Income,<= 30,841.4,6/24/2014
AZ,Gamble,High Income,30 to 40,134,6/24/2014
AZ,Gamble,High Income,30 to 40,134,6/24/2014
AZ,Gamble,High Income,40 to 50,134,6/24/2014
AZ,Food and Restaurent,High Income,<= 30,134,6/24/2014
AZ,Food and Restaurent,High Income,30 to 40,134.89,6/25/2014
NY,Food and Restaurent,High Income,>= 50,482,6/25/2014
AZ,Food and Restaurent,High Income,<= 30,135,6/25/2014
AZ,Gamble,High Income,<= 30,135,6/25/2014
AZ,Gamble,High Income,<= 30,135,6/25/2014
NY,Entertainment,High Income,<= 30,994.86,6/28/2014
NY,Hobby,High Income,30 to 40,272,6/28/2014
NY,Hobby,High Income,30 to 40,295,6/28/2014
NY,Hobby,High Income,30 to 40,295,6/28/2014
NY,Hobby,High Income,30 to 40,246,6/28/2014
NY,Hobby,High Income,30 to 40,246,6/28/2014
NY,Hobby,High Income,>= 50,514,6/28/2014
NY,Food and Restaurent,High Income,>= 50,467,6/28/2014
AZ,Gamble,High Income,<= 30,135,6/28/2014
AZ,Food and Restaurent,High Income,<= 30,135,6/28/2014
AZ,Food and Restaurent,High Income,<= 30,135.3,6/28/2014
AZ,Food and Restaurent,High Income,<= 30,136,6/28/2014
AZ,Food and Restaurent,High Income,<= 30,136,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,136.73,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,136.74,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,137,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,137,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,137,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,137,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,137.76,6/29/2014
NY,Hobby,High Income,30 to 40,505.69,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,138,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,138,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,138,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,138,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,139,6/29/2014
AZ,Food and Restaurent,High Income,<= 30,139,6/29/2014
NY,Food and Restaurent,High Income,30 to 40,167,6/29/2014
NY,Food and Restaurent,High Income,30 to 40,167,6/29/2014
NY,Food and Restaurent,High Income,30 to 40,260,6/29/2014
NY,Entertainment,High Income,30 to 40,246,6/29/2014
AZ,Entertainment,High Income,40 to 50,139,6/30/2014
AZ,Entertainment,High Income,>= 50,139,6/30/2014
AZ,Gamble,High Income,30 to 40,140,6/30/2014
AZ,Entertainment,High Income,>= 50,141,6/30/2014
AZ,Food and Restaurent,High Income,>= 50,141,6/30/2014
AZ,Food and Restaurent,High Income,>= 50,141,6/30/2014
AZ,Hobby,High Income,<= 30,141,6/30/2014
AZ,Gamble,High Income,30 to 40,141.45,6/30/2014
AZ,Gamble,High Income,30 to 40,142,6/30/2014
AZ,Food and Restaurent,High Income,>= 50,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
NY,Entertainment,High Income,<= 30,80,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
AZ,Entertainment,High Income,<= 30,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
AZ,Hobby,High Income,<= 30,142,6/30/2014
NY,Entertainment,High Income,<= 30,402,6/30/2014
AZ,Gamble,High Income,>= 50,142,6/30/2014
NY,Food and Restaurent,High Income,30 to 40,371,7/1/2014
NY,Hobby,High Income,<= 30,248,7/1/2014
AZ,Food and Restaurent,High Income,>= 50,142,7/1/2014
NY,Education,High Income,<= 30,5835,7/1/2014
AZ,Entertainment,High Income,>= 50,142,7/1/2014
NY,Food and Restaurent,High Income,40 to 50,298.23,7/1/2014
AZ,Food and Restaurent,High Income,30 to 40,142.63,7/2/2014
AZ,Food and Restaurent,High Income,30 to 40,142.63,7/2/2014
AZ,Hobby,High Income,30 to 40,142.68,7/2/2014
AZ,Entertainment,High Income,30 to 40,143,7/2/2014
NY,Gamble,High Income,30 to 40,0,7/2/2014
NY,Hobby,High Income,<= 30,2585,7/2/2014
NY,Food and Restaurent,High Income,30 to 40,116,7/2/2014
NY,Food and Restaurent,High Income,<= 30,946.54,7/2/2014
NY,Food and Restaurent,High Income,30 to 40,0,7/2/2014
NY,Food and Restaurent,High Income,30 to 40,201,7/2/2014
AZ,Hobby,High Income,<= 30,143.81,7/2/2014
AZ,Hobby,High Income,<= 30,143.81,7/2/2014
AZ,Hobby,High Income,<= 30,143.81,7/2/2014
AZ,Hobby,High Income,<= 30,143.81,7/2/2014
NY,Food and Restaurent,High Income,<= 30,174,7/2/2014
NY,Food and Restaurent,High Income,<= 30,205,7/2/2014
NY,Entertainment,High Income,<= 30,270,7/2/2014
NY,Hobby,High Income,<= 30,267,7/2/2014
NY,Food and Restaurent,High Income,<= 30,405.2,7/2/2014
NY,Food and Restaurent,High Income,<= 30,390,7/3/2014
NY,Entertainment,High Income,40 to 50,1383.62,7/3/2014
NY,Food and Restaurent,High Income,40 to 50,874,7/3/2014
NY,Food and Restaurent,High Income,<= 30,401,7/3/2014
NY,Hobby,High Income,30 to 40,260,7/3/2014
NY,Food and Restaurent,High Income,30 to 40,121,7/4/2014
AZ,Food and Restaurent,High Income,<= 30,143.81,7/4/2014
AZ,Hobby,High Income,<= 30,143.92,7/4/2014
AZ,Hobby,High Income,30 to 40,144,7/4/2014
NY,Food and Restaurent,High Income,30 to 40,316,7/4/2014
AZ,Hobby,High Income,<= 30,144,7/4/2014
AZ,Hobby,High Income,<= 30,144,7/4/2014
AZ,Hobby,High Income,<= 30,144.55,7/4/2014
AZ,Food and Restaurent,High Income,<= 30,144.99,7/5/2014
AZ,Hobby,High Income,<= 30,145,7/6/2014
NY,Hobby,High Income,30 to 40,596,7/6/2014
NY,Food and Restaurent,High Income,40 to 50,253,7/6/2014
AZ,Hobby,High Income,<= 30,145,7/6/2014
NY,Hobby,High Income,<= 30,704,7/6/2014
NY,Gamble,High Income,40 to 50,1043,7/6/2014
NY,Food and Restaurent,High Income,40 to 50,703,7/6/2014
NY,Education,High Income,<= 30,2781,7/6/2014
NY,Hobby,High Income,<= 30,285,7/6/2014
NY,Food and Restaurent,High Income,<= 30,406,7/6/2014
AZ,Hobby,High Income,30 to 40,145,7/6/2014
NY,Food and Restaurent,High Income,40 to 50,173,7/6/2014
AZ,Hobby,High Income,<= 30,146,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,146,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,146,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,146,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,146,7/6/2014
NY,Hobby,High Income,<= 30,119,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,146.06,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,147,7/6/2014
NY,Hobby,High Income,<= 30,268,7/6/2014
NY,Food and Restaurent,High Income,<= 30,190,7/6/2014
NY,Entertainment,High Income,30 to 40,635,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,147.35,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,147.35,7/6/2014
AZ,Food and Restaurent,High Income,<= 30,148,7/6/2014
NY,Food and Restaurent,High Income,30 to 40,0,7/6/2014
NY,Hobby,High Income,<= 30,164,7/6/2014
NY,Food and Restaurent,High Income,<= 30,282,7/6/2014
NY,Entertainment,High Income,<= 30,0,7/7/2014
AZ,Food and Restaurent,High Income,<= 30,148,7/7/2014
NY,Food and Restaurent,High Income,<= 30,263,7/8/2014
NY,Food and Restaurent,High Income,<= 30,248,7/8/2014
NY,Food and Restaurent,High Income,<= 30,226,7/8/2014
AZ,Food and Restaurent,High Income,<= 30,148,7/8/2014
AZ,Hobby,High Income,30 to 40,148,7/8/2014
NY,Entertainment,High Income,40 to 50,385,7/8/2014
NY,Food and Restaurent,High Income,<= 30,89,7/8/2014
AZ,Food and Restaurent,High Income,30 to 40,148,7/8/2014
NY,Food and Restaurent,High Income,<= 30,422,7/8/2014
AZ,Food and Restaurent,High Income,40 to 50,148,7/8/2014
AZ,Entertainment,High Income,40 to 50,148,7/8/2014
NY,Vacation,High Income,40 to 50,666666,7/8/2014
AZ,Food and Restaurent,Medium Income,<= 30,148,7/8/2014
AZ,Entertainment,High Income,40 to 50,148,7/9/2014
NY,Entertainment,High Income,<= 30,166,7/11/2014
NY,Entertainment,High Income,<= 30,474,7/12/2014
NY,Hobby,High Income,>= 50,329,7/13/2014
AZ,Food and Restaurent,High Income,30 to 40,148.52,7/13/2014
NY,Food and Restaurent,High Income,40 to 50,849,7/13/2014
NY,Hobby,High Income,<= 30,303,7/13/2014
AZ,Entertainment,High Income,30 to 40,149,7/13/2014
AZ,Food and Restaurent,High Income,30 to 40,149,7/13/2014
NY,Hobby,High Income,<= 30,128,7/13/2014
NY,Hobby,High Income,30 to 40,917.07,7/13/2014
AZ,Food and Restaurent,High Income,30 to 40,150,7/13/2014
NY,Food and Restaurent,High Income,30 to 40,470.8,7/13/2014
AZ,Food and Restaurent,High Income,30 to 40,150,7/13/2014
NY,Food and Restaurent,High Income,<= 30,416,7/13/2014
NY,Food and Restaurent,High Income,30 to 40,672,7/13/2014
AZ,Food and Restaurent,High Income,<= 30,150,7/13/2014
AZ,Food and Restaurent,High Income,30 to 40,150,7/13/2014
AZ,Food and Restaurent,High Income,30 to 40,150,7/13/2014
AZ,Gamble,High Income,<= 30,150,7/14/2014
NY,Food and Restaurent,High Income,40 to 50,241,7/14/2014
NY,Food and Restaurent,High Income,30 to 40,375,7/14/2014
NY,Hobby,High Income,30 to 40,249,7/14/2014
NY,Hobby,High Income,30 to 40,706.56,7/14/2014
NY,Food and Restaurent,High Income,<= 30,504,7/14/2014
NY,Food and Restaurent,High Income,<= 30,58,7/14/2014
NY,Food and Restaurent,High Income,<= 30,67,7/14/2014
NY,Food and Restaurent,High Income,<= 30,159,7/14/2014
AZ,Food and Restaurent,High Income,40 to 50,150.88,7/14/2014
NY,Hobby,High Income,30 to 40,456,7/14/2014
NY,Hobby,High Income,30 to 40,610,7/14/2014
NY,Education,Low Income,>= 50,5313.17,7/14/2014
NY,Entertainment,High Income,30 to 40,0,7/14/2014
NY,Food and Restaurent,High Income,30 to 40,0,7/15/2014
NY,Hobby,High Income,30 to 40,0,7/15/2014
AZ,Food and Restaurent,High Income,30 to 40,150.88,7/15/2014
NY,Gamble,High Income,<= 30,442,7/15/2014
NY,Entertainment,High Income,<= 30,691.56,7/15/2014
AZ,Education,High Income,30 to 40,150.88,7/15/2014
NY,Entertainment,High Income,40 to 50,1158,7/15/2014
NY,Entertainment,High Income,>= 50,1483,7/19/2014
NY,Food and Restaurent,High Income,30 to 40,256,7/19/2014
NY,Food and Restaurent,High Income,40 to 50,0,7/19/2014
AZ,Food and Restaurent,Medium Income,40 to 50,150.88,7/19/2014
NY,Gamble,High Income,<= 30,789.76,7/19/2014
NY,Food and Restaurent,High Income,<= 30,302,7/19/2014
AZ,Food and Restaurent,High Income,<= 30,151,7/19/2014
NY,Food and Restaurent,High Income,<= 30,0,7/19/2014
NY,Food and Restaurent,High Income,<= 30,274,7/19/2014
NY,Food and Restaurent,High Income,<= 30,331,7/20/2014
NY,Food and Restaurent,High Income,<= 30,42,7/20/2014
NY,Food and Restaurent,High Income,<= 30,107,7/20/2014
NY,Food and Restaurent,High Income,<= 30,262,7/20/2014
NY,Food and Restaurent,High Income,30 to 40,210,7/20/2014
NY,Entertainment,High Income,<= 30,168,7/20/2014
NY,Food and Restaurent,High Income,<= 30,316,7/20/2014
AZ,Food and Restaurent,Medium Income,<= 30,151.48,7/20/2014
AZ,Hobby,Medium Income,<= 30,152.06,7/20/2014
AZ,Food and Restaurent,High Income,30 to 40,152.48,7/20/2014
AZ,Food and Restaurent,High Income,<= 30,152.52,7/20/2014
AZ,Food and Restaurent,High Income,30 to 40,153,7/20/2014
NY,Hobby,High Income,>= 50,821,7/20/2014
AZ,Gamble,High Income,30 to 40,153,7/20/2014
AZ,Gamble,High Income,30 to 40,153,7/20/2014
AZ,Food and Restaurent,High Income,30 to 40,154,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,154,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,154,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,154,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,154,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,154.2,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,154.42,7/21/2014
AZ,Food and Restaurent,High Income,<= 30,154.42,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,155,7/21/2014
AZ,Food and Restaurent,High Income,30 to 40,155,7/21/2014
NY,Education,High Income,<= 30,2844,7/21/2014
NY,Hobby,High Income,40 to 50,296,7/21/2014
NY,Gamble,High Income,30 to 40,294,7/21/2014
NY,Food and Restaurent,High Income,40 to 50,5426,7/21/2014
NY,Food and Restaurent,High Income,<= 30,1245,7/21/2014
AZ,Food and Restaurent,High Income,<= 30,155,7/22/2014
AZ,Food and Restaurent,High Income,30 to 40,155,7/22/2014
NY,Food and Restaurent,High Income,<= 30,135,7/22/2014
NY,Hobby,High Income,<= 30,467,7/22/2014
AZ,Food and Restaurent,Medium Income,<= 30,156,7/22/2014
AZ,Gamble,High Income,30 to 40,156,7/22/2014
AZ,Gamble,High Income,30 to 40,156.22,7/22/2014
AZ,Food and Restaurent,Medium Income,40 to 50,156.22,7/22/2014
NY,Entertainment,High Income,<= 30,1245,7/22/2014
NY,Food and Restaurent,High Income,<= 30,262,7/22/2014
NY,Food and Restaurent,High Income,<= 30,305,7/22/2014
AZ,Hobby,High Income,<= 30,156.22,7/22/2014
AZ,Hobby,High Income,<= 30,156.77,7/22/2014
NY,Food and Restaurent,High Income,>= 50,412,7/22/2014
AZ,Food and Restaurent,High Income,<= 30,156.77,7/22/2014
AZ,Food and Restaurent,High Income,<= 30,156.8,7/22/2014
AZ,Hobby,High Income,<= 30,157,7/22/2014
NY,Hobby,High Income,<= 30,386.4,7/22/2014
AZ,Hobby,High Income,<= 30,157,7/22/2014
AZ,Food and Restaurent,Medium Income,<= 30,157,7/22/2014
AZ,Food and Restaurent,High Income,<= 30,157,7/22/2014
AZ,Hobby,High Income,<= 30,157,7/23/2014
AZ,Hobby,High Income,<= 30,157,7/23/2014
NY,Food and Restaurent,High Income,30 to 40,542.8,7/23/2014
AZ,Hobby,High Income,<= 30,157.95,7/23/2014
AZ,Hobby,High Income,<= 30,157.95,7/23/2014
AZ,Hobby,High Income,<= 30,157.95,7/23/2014
NY,Food and Restaurent,High Income,30 to 40,214,7/23/2014
AZ,Hobby,High Income,<= 30,158,7/23/2014
AZ,Gamble,High Income,<= 30,158,7/23/2014
AZ,Food and Restaurent,High Income,<= 30,158.01,7/23/2014
AZ,Hobby,High Income,<= 30,159,7/23/2014
AZ,Food and Restaurent,High Income,<= 30,159,7/23/2014
NY,Entertainment,High Income,>= 50,462,7/23/2014
NY,Food and Restaurent,High Income,30 to 40,128,7/23/2014
AZ,Food and Restaurent,High Income,>= 50,159,7/23/2014
AZ,Gamble,High Income,30 to 40,159.08,7/23/2014
NY,Food and Restaurent,Low Income,>= 50,475,7/23/2014
AZ,Food and Restaurent,High Income,<= 30,159.75,7/23/2014
NY,Gamble,High Income,30 to 40,631.35,7/23/2014
AZ,Hobby,High Income,<= 30,160,7/23/2014
NY,Food and Restaurent,High Income,30 to 40,214,7/23/2014
NY,Hobby,High Income,30 to 40,465.61,7/26/2014
AZ,Food and Restaurent,Medium Income,<= 30,160,7/26/2014
NY,Hobby,High Income,<= 30,410,7/26/2014
AZ,Food and Restaurent,High Income,<= 30,160,7/26/2014
AZ,Food and Restaurent,High Income,<= 30,160,7/26/2014
AZ,Food and Restaurent,High Income,<= 30,160,7/26/2014
AZ,Food and Restaurent,High Income,<= 30,160.14,7/26/2014
AZ,Hobby,High Income,30 to 40,160.31,7/26/2014
AZ,Food and Restaurent,High Income,40 to 50,160.31,7/26/2014
NY,Food and Restaurent,High Income,30 to 40,531,7/26/2014
AZ,Hobby,High Income,<= 30,160.31,7/26/2014
AZ,Food and Restaurent,High Income,30 to 40,160.31,7/26/2014
AZ,Food and Restaurent,High Income,30 to 40,161,7/26/2014
NY,Entertainment,High Income,30 to 40,249.58,7/26/2014
AZ,Hobby,High Income,30 to 40,161,7/27/2014
AZ,Hobby,Medium Income,<= 30,161,7/27/2014
NY,Food and Restaurent,High Income,<= 30,100,7/27/2014
AZ,Hobby,High Income,>= 50,161,7/27/2014
AZ,Hobby,High Income,>= 50,161,7/27/2014
AZ,Hobby,High Income,<= 30,161,7/27/2014
AZ,Food and Restaurent,High Income,30 to 40,161.14,7/27/2014
NY,Hobby,High Income,30 to 40,229,7/27/2014
AZ,Food and Restaurent,High Income,30 to 40,161.94,7/27/2014
AZ,Food and Restaurent,High Income,<= 30,162,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,489,7/27/2014
NY,Food and Restaurent,High Income,>= 50,430,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,474,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,495,7/27/2014
NY,Hobby,High Income,40 to 50,540,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,1179,7/27/2014
AZ,Hobby,High Income,30 to 40,162.36,7/27/2014
AZ,Gamble,High Income,30 to 40,162.67,7/27/2014
AZ,Hobby,High Income,<= 30,162.67,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,134,7/27/2014
AZ,Gamble,High Income,30 to 40,163,7/27/2014
NY,Gamble,High Income,<= 30,510.63,7/27/2014
AZ,Hobby,High Income,30 to 40,163,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,296,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,1015,7/27/2014
NY,Hobby,High Income,30 to 40,498.47,7/27/2014
NY,Food and Restaurent,High Income,30 to 40,144,7/27/2014
NY,Entertainment,High Income,30 to 40,421,7/27/2014
AZ,Hobby,Medium Income,30 to 40,163.58,7/27/2014
AZ,Hobby,High Income,30 to 40,163.85,7/27/2014
AZ,Food and Restaurent,High Income,30 to 40,164,7/27/2014
NY,Gamble,High Income,30 to 40,594.52,7/27/2014
AZ,Food and Restaurent,Medium Income,30 to 40,164,7/27/2014
AZ,Gamble,High Income,30 to 40,164,7/27/2014
NY,Gamble,High Income,30 to 40,315,7/27/2014
NY,Food and Restaurent,High Income,<= 30,351,7/27/2014
NY,Food and Restaurent,High Income,<= 30,316,7/27/2014
NY,Gamble,High Income,30 to 40,368,7/27/2014
NY,Gamble,High Income,30 to 40,283,7/27/2014
NY,Hobby,High Income,30 to 40,289.8,7/28/2014
NY,Hobby,High Income,30 to 40,290,7/28/2014
NY,Hobby,High Income,30 to 40,616.31,7/28/2014
AZ,Hobby,High Income,30 to 40,164.82,7/28/2014
NY,Hobby,High Income,30 to 40,289,7/28/2014
AZ,Food and Restaurent,High Income,<= 30,165,7/29/2014
NY,Hobby,High Income,30 to 40,138,7/29/2014
AZ,Hobby,High Income,<= 30,165,7/29/2014
AZ,Food and Restaurent,High Income,<= 30,165.02,7/29/2014
AZ,Gamble,High Income,30 to 40,165.02,7/29/2014
AZ,Food and Restaurent,High Income,<= 30,165.03,7/29/2014
NY,Food and Restaurent,High Income,30 to 40,384.1,7/29/2014
NY,Hobby,High Income,<= 30,391,7/29/2014
AZ,Gamble,High Income,<= 30,165.03,7/29/2014
AZ,Gamble,High Income,<= 30,166,7/29/2014
AZ,Food and Restaurent,High Income,<= 30,166,7/29/2014
NY,Food and Restaurent,High Income,<= 30,271,7/29/2014
NY,Food and Restaurent,High Income,<= 30,155,7/29/2014
AZ,Entertainment,High Income,<= 30,166.08,7/29/2014
NY,Hobby,High Income,<= 30,255,7/29/2014
NY,Food and Restaurent,High Income,<= 30,0,7/29/2014
AZ,Gamble,High Income,<= 30,166.21,7/29/2014
AZ,Entertainment,High Income,<= 30,166.21,7/29/2014
NY,Food and Restaurent,High Income,>= 50,393,7/29/2014
AZ,Food and Restaurent,High Income,<= 30,166.21,7/29/2014
NY,Hobby,High Income,<= 30,538,7/29/2014
AZ,Food and Restaurent,High Income,<= 30,166.77,7/29/2014
NY,Gamble,High Income,<= 30,501,7/29/2014
NY,Hobby,High Income,30 to 40,173,8/1/2014
NY,Hobby,High Income,30 to 40,170,8/1/2014
NY,Entertainment,High Income,30 to 40,0,8/1/2014
NY,Gamble,High Income,<= 30,159,8/1/2014
NY,Education,High Income,>= 50,307,8/2/2014
NY,Food and Restaurent,High Income,40 to 50,299,8/2/2014
AZ,Food and Restaurent,Medium Income,30 to 40,166.77,8/2/2014
NY,Food and Restaurent,High Income,40 to 50,1075.02,8/2/2014
NY,Food and Restaurent,High Income,40 to 50,414,8/2/2014
NY,Food and Restaurent,High Income,40 to 50,283,8/2/2014
NY,Food and Restaurent,High Income,40 to 50,172,8/2/2014
NY,Food and Restaurent,High Income,40 to 50,6379,8/2/2014
NY,Hobby,High Income,40 to 50,856,8/2/2014
NY,Food and Restaurent,High Income,40 to 50,228,8/2/2014
NY,Food and Restaurent,High Income,<= 30,329,8/2/2014
NY,Food and Restaurent,High Income,<= 30,264,8/2/2014
NY,Food and Restaurent,High Income,<= 30,322,8/2/2014
AZ,Hobby,High Income,30 to 40,166.82,8/2/2014
AZ,Food and Restaurent,High Income,30 to 40,167,8/2/2014
AZ,Food and Restaurent,High Income,30 to 40,167,8/2/2014
NY,Hobby,High Income,<= 30,654,8/2/2014
AZ,Hobby,High Income,<= 30,167,8/2/2014
AZ,Entertainment,High Income,>= 50,167,8/2/2014
NY,Hobby,High Income,30 to 40,323,8/3/2014
NY,Food and Restaurent,High Income,<= 30,268,8/3/2014
NY,Entertainment,High Income,40 to 50,0,8/3/2014
NY,Hobby,High Income,>= 50,413,8/3/2014
NY,Entertainment,High Income,<= 30,207,8/4/2014
NY,Gamble,High Income,30 to 40,799.29,8/4/2014
NY,Entertainment,High Income,<= 30,0,8/4/2014
NY,Hobby,High Income,40 to 50,135.56,8/4/2014
AZ,Food and Restaurent,High Income,>= 50,167,8/4/2014
AZ,Hobby,High Income,<= 30,168,8/4/2014
NY,Food and Restaurent,High Income,30 to 40,176,8/4/2014
NY,Food and Restaurent,High Income,<= 30,264,8/4/2014
AZ,Entertainment,High Income,>= 50,168,8/4/2014
NY,Entertainment,High Income,<= 30,0,8/4/2014
NY,Hobby,High Income,<= 30,188,8/4/2014
AZ,Gamble,High Income,40 to 50,168,8/4/2014
AZ,Hobby,High Income,30 to 40,168,8/4/2014
AZ,Hobby,High Income,30 to 40,168,8/4/2014
AZ,Hobby,High Income,30 to 40,168,8/4/2014
AZ,Food and Restaurent,High Income,30 to 40,168,8/4/2014
AZ,Gamble,High Income,30 to 40,168,8/4/2014
